fold,model,params,roc_auc,accuracy,precision,recall,f1
7,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5136923329359019,0.5076878920824962,0.5109240328723191,0.41701431492842533,0.4592172228978066
7,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5130009972771576,0.5076468899913895,0.5108359133126935,0.41840490797546015,0.4600233833977876
7,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5154045831710993,0.5092869736356554,0.5115943336641704,0.4638036809815951,0.48652823065042045
7,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5156869410490172,0.5081799171757759,0.5104072398190045,0.46134969325153374,0.48464017185821695
7,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5163841742941894,0.5102300217311083,0.5121760306140198,0.48171779141104293,0.49648020907979595
7,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5155714236719839,0.5092459715445488,0.5112261006840905,0.47680981595092026,0.49341854657806744
8,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5067548660744191,0.506016349774961,0.49806511876167603,0.4643568051754168,0.480620654133402
8,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.506184881685374,0.504240531520774,0.49618972539745104,0.46983080368250807,0.4826506486037446
8,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5090464925309932,0.5059551146627477,0.4973142345568487,0.34554615576013936,0.407766277618733
8,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5100334572973132,0.5058632619944277,0.4971786833855799,0.34529733764618065,0.40754744686318417
8,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5084837412702685,0.5024340957104804,0.4934569655275555,0.41048768350335907,0.44816462358653947
8,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5115611420068813,0.5073635222436546,0.4994695362230979,0.40999004727544164,0.45032795845859525
8,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5119327338944656,0.5064449955604544,0.4984539704848911,0.441216720577258,0.4680921269715568
