symbol,model,roc_auc,accuracy,precision,recall,f1,n_obs
PKG,rf,0.5818181818181819,0.5309734513274337,0.5510204081632653,0.46551724137931033,0.5046728971962616,113
PLD,rf,0.5098054846938775,0.4955357142857143,0.49333333333333335,0.33035714285714285,0.39572192513368987,224
PLTR,rf,0.4805223880597015,0.5085470085470085,0.3170731707317073,0.13,0.18439716312056736,234
PM,rf,0.4726521412471826,0.5367965367965368,0.5230769230769231,0.3090909090909091,0.38857142857142857,231
PNR,rf,0.5033885542168675,0.48044692737430167,0.5306122448979592,0.2708333333333333,0.3586206896551724,179
PNW,rf,0.5705983641842445,0.5595854922279793,0.66,0.32673267326732675,0.4370860927152318,193
PODD,rf,0.4780505952380952,0.5,0.5375,0.4479166666666667,0.48863636363636365,180
POOL,rf,0.4285037878787879,0.46153846153846156,0.47368421052631576,0.5454545454545454,0.5070422535211268,130
PPG,rf,0.5229468599033816,0.4700854700854701,0.64,0.2318840579710145,0.3404255319148936,117
PPL,rf,0.47123439228702385,0.49333333333333335,0.5,0.05263157894736842,0.09523809523809523,225
PRU,rf,0.5014705882352941,0.4913294797687861,0.47058823529411764,0.2823529411764706,0.35294117647058826,173
PSA,rf,0.47026816945200156,0.46206896551724136,0.5362318840579711,0.4457831325301205,0.4868421052631579,145
PSX,rf,0.5410953827910768,0.5128205128205128,0.5876288659793815,0.4351145038167939,0.5,234
PTC,rf,0.485247959824231,0.4690265486725664,0.44,0.4074074074074074,0.4230769230769231,113
PWR,rf,0.3906683480453972,0.40476190476190477,0.3939393939393939,0.4262295081967213,0.4094488188976378,126
PYPL,rf,0.4352549889135255,0.4678111587982833,0.4125,0.3,0.3473684210526316,233
QCOM,rf,0.5291780116270512,0.5213675213675214,0.4766355140186916,0.4766355140186916,0.4766355140186916,234
RCL,rf,0.45743758668515955,0.4558139534883721,0.47474747474747475,0.41964285714285715,0.44549763033175355,215
REG,rf,0.48377922898672854,0.5435897435897435,0.5490196078431373,0.2978723404255319,0.38620689655172413,195
REGN,rf,0.5695488721804511,0.525,0.5,0.7631578947368421,0.6041666666666666,80
RF,rf,0.563336306868867,0.5129310344827587,0.5333333333333333,0.07017543859649122,0.12403100775193798,232
RJF,rf,0.44861800141743435,0.4880952380952381,0.49019607843137253,0.29411764705882354,0.36764705882352944,168
RL,rf,0.5297931460327261,0.4906832298136646,0.5,0.3780487804878049,0.4305555555555556,161
RMD,rf,0.5255461592670895,0.46710526315789475,0.5471698113207547,0.3372093023255814,0.4172661870503597,152
ROK,rf,0.4673821548821549,0.47101449275362317,0.49295774647887325,0.4861111111111111,0.48951048951048953,138
ROL,rf,0.5353888535706718,0.5678391959798995,0.4090909090909091,0.23076923076923078,0.29508196721311475,199
ROP,rf,0.5686411149825785,0.5789473684210527,0.6153846153846154,0.5853658536585366,0.6,76
ROST,rf,0.5056466302367941,0.49528301886792453,0.3924050632911392,0.34444444444444444,0.3668639053254438,212
RSG,rf,0.4277306168647425,0.4627659574468085,0.44594594594594594,0.3548387096774194,0.39520958083832336,188
RTX,rf,0.5803293279928795,0.5064377682403434,0.5873015873015873,0.29365079365079366,0.3915343915343915,233
RVTY,rf,0.42779342723004693,0.4520547945205479,0.4117647058823529,0.29577464788732394,0.3442622950819672,146
SBAC,rf,0.5480895915678524,0.5497382198952879,0.5306122448979592,0.5652173913043478,0.5473684210526316,191
SBUX,rf,0.506783237865541,0.5064935064935064,0.4426229508196721,0.2523364485981308,0.32142857142857145,231
SCHW,rf,0.5585777126099707,0.5341880341880342,0.5079365079365079,0.2909090909090909,0.3699421965317919,234
SJM,rf,0.5456189380240013,0.5769230769230769,0.6170212765957447,0.37662337662337664,0.46774193548387094,156
SLB,rf,0.6320381231671554,0.5982905982905983,0.6176470588235294,0.38181818181818183,0.47191011235955055,234
SMCI,rf,0.5233770101250744,0.503030303030303,0.45871559633027525,0.684931506849315,0.5494505494505495,165
SNA,rf,0.3548387096774194,0.40625,0.43902439024390244,0.5454545454545454,0.4864864864864865,64
SNPS,rf,0.588780236747298,0.5454545454545454,0.4857142857142857,0.7611940298507462,0.5930232558139535,154
SO,rf,0.4988227652837541,0.4864864864864865,0.49056603773584906,0.23008849557522124,0.3132530120481928,222
SPG,rf,0.5104336043360433,0.5348837209302325,0.5151515151515151,0.4146341463414634,0.4594594594594595,172
SPGI,rf,0.4955419060828215,0.5124378109452736,0.5263157894736842,0.4854368932038835,0.5050505050505051,201
SRE,rf,0.44910543685947546,0.42790697674418604,0.3902439024390244,0.14035087719298245,0.2064516129032258,215
STE,rf,0.47414712153518124,0.5121951219512195,0.4666666666666667,0.5,0.4827586206896552,123
STLD,rf,0.49246174617461747,0.5079365079365079,0.46835443037974683,0.42045454545454547,0.4431137724550898,189
STT,rf,0.4733333333333334,0.5363636363636364,0.46153846153846156,0.12,0.19047619047619047,110
STX,rf,0.5039128208878811,0.5213675213675214,0.5052631578947369,0.4247787610619469,0.46153846153846156,234
STZ,rf,0.5091159635361459,0.49743589743589745,0.5425531914893617,0.4811320754716981,0.51,195
SW,rf,0.4270682148040639,0.5095238095238095,0.5128205128205128,0.19230769230769232,0.27972027972027974,210
SWK,rf,0.4922992299229923,0.47368421052631576,0.4838709677419355,0.2777777777777778,0.35294117647058826,209
SYF,rf,0.5716503648501785,0.5462555066079295,0.6410256410256411,0.21929824561403508,0.32679738562091504,227
SYK,rf,0.5154275639141934,0.49696969696969695,0.4935064935064935,0.4634146341463415,0.4779874213836478,165
SYY,rf,0.5606018129146809,0.5904761904761905,0.5087719298245614,0.3333333333333333,0.4027777777777778,210
T,rf,0.5929716306719843,0.5811965811965812,0.4444444444444444,0.041237113402061855,0.07547169811320754,234
TAP,rf,0.48077294685990335,0.5121951219512195,0.4074074074074074,0.24444444444444444,0.3055555555555556,205
TDG,rf,0.6456140350877193,0.5882352941176471,0.6190476190476191,0.6842105263157895,0.65,34
TDY,rf,0.5017006802721088,0.5102040816326531,0.5526315789473685,0.75,0.6363636363636364,49
TECH,rf,0.5431313469478852,0.5526315789473685,0.5178571428571429,0.3333333333333333,0.40559440559440557,190
TER,rf,0.5513941398865785,0.532608695652174,0.5441176470588235,0.40217391304347827,0.4625,184
TFC,rf,0.5498327759197325,0.521551724137931,0.5666666666666667,0.14782608695652175,0.23448275862068965,232
TGT,rf,0.6007326007326007,0.5458515283842795,0.5698924731182796,0.452991452991453,0.5047619047619047,229
TJX,rf,0.5606473079249849,0.5521739130434783,0.6,0.33620689655172414,0.430939226519337,230
TKO,rf,0.5295159386068476,0.593939393939394,0.6,0.38961038961038963,0.47244094488188976,165
TMO,rf,0.5398178078166324,0.5515151515151515,0.5529411764705883,0.5662650602409639,0.5595238095238095,165
TMUS,rf,0.5559969442322383,0.5589519650655022,0.5542168674698795,0.41818181818181815,0.47668393782383417,229
TPL,rf,0.5930769230769232,0.5980392156862745,0.576271186440678,0.68,0.6238532110091743,102
TPR,rf,0.5023442226255294,0.5260869565217391,0.5531914893617021,0.22807017543859648,0.32298136645962733,230
TRGP,rf,0.5419202163624071,0.5396825396825397,0.5,0.3103448275862069,0.3829787234042553,189
TRMB,rf,0.4252577319587629,0.45595854922279794,0.42,0.21649484536082475,0.2857142857142857,193
TROW,rf,0.5246117084826762,0.5191256830601093,0.5384615384615384,0.3763440860215054,0.4430379746835443,183
TRV,rf,0.46455938697318006,0.47953216374269003,0.48148148148148145,0.2988505747126437,0.36879432624113473,171
TSCO,rf,0.5541507024265645,0.5310734463276836,0.5454545454545454,0.4666666666666667,0.5029940119760479,177
TSLA,rf,0.4801033591731266,0.452991452991453,0.4017094017094017,0.44761904761904764,0.42342342342342343,234
TT,rf,0.5537439613526569,0.532967032967033,0.5402298850574713,0.5108695652173914,0.5251396648044693,182
TTD,rf,0.47486739075524126,0.4908256880733945,0.5,0.3783783783783784,0.4307692307692308,218
TTWO,rf,0.4294871794871795,0.5454545454545454,0.45454545454545453,0.5555555555555556,0.5,44
TXN,rf,0.5752452830188679,0.5454545454545454,0.5047619047619047,0.5,0.5023696682464455,231
TXT,rf,0.5136783124588002,0.5256410256410257,0.5,0.35135135135135137,0.4126984126984127,156
TYL,rf,0.528344671201814,0.47619047619047616,0.48,0.5714285714285714,0.5217391304347826,42
UAL,rf,0.5508258258258258,0.5497835497835498,0.5538461538461539,0.32432432432432434,0.4090909090909091,231
UBER,rf,0.4216645816469203,0.452991452991453,0.38202247191011235,0.3177570093457944,0.3469387755102041,234
UDR,rf,0.4789260385005066,0.5276381909547738,0.5,0.1276595744680851,0.2033898305084746,199
UHS,rf,0.5116495806150978,0.5217391304347826,0.578125,0.42528735632183906,0.4900662251655629,161
ULTA,rf,0.42521541950113384,0.46190476190476193,0.46825396825396826,0.5619047619047619,0.5108225108225108,210
UNH,rf,0.5194488051630909,0.5069767441860465,0.4636363636363636,0.5204081632653061,0.49038461538461536,215
UNP,rf,0.602771554227865,0.5818181818181818,0.5578947368421052,0.5145631067961165,0.5353535353535354,220
UPS,rf,0.5497562804649418,0.5344827586206896,0.48717948717948717,0.5428571428571428,0.5135135135135135,232
URI,rf,0.4512471655328798,0.47619047619047616,0.4772727272727273,0.5,0.4883720930232558,84
USB,rf,0.5007762769756249,0.4933920704845815,0.475,0.168141592920354,0.24836601307189543,227
V,rf,0.5018496596626221,0.5107296137339056,0.5446428571428571,0.49193548387096775,0.5169491525423728,233
VICI,rf,0.49065420560747663,0.5579399141630901,0.625,0.09345794392523364,0.16260162601626016,233
VLO,rf,0.5031842187014601,0.4889867841409692,0.5,0.4396551724137931,0.46788990825688076,227
VLTO,rf,0.5153608247422681,0.49238578680203043,0.5,0.32,0.3902439024390244,197
VMC,rf,0.48659340659340666,0.4740740740740741,0.4583333333333333,0.5076923076923077,0.48175182481751827,135
VRSK,rf,0.5043832823649337,0.48743718592964824,0.5466666666666666,0.3761467889908257,0.44565217391304346,199
VRSN,rf,0.5421307506053269,0.49612403100775193,0.44642857142857145,0.423728813559322,0.43478260869565216,129
VRTX,rf,0.4677700348432056,0.5,0.5357142857142857,0.5487804878048781,0.5421686746987951,152
VST,rf,0.4834267040149393,0.49122807017543857,0.4270833333333333,0.4019607843137255,0.41414141414141414,228
VTR,rf,0.4951686244789693,0.5603864734299517,0.5,0.21978021978021978,0.3053435114503817,207
VTRS,rf,0.6029833620195066,0.6347826086956522,0.4444444444444444,0.04819277108433735,0.08695652173913043,230
VZ,rf,0.5211743119266055,0.5555555555555556,0.5714285714285714,0.1834862385321101,0.2777777777777778,234
WAB,rf,0.5516669736599742,0.54,0.6724137931034483,0.43820224719101125,0.5306122448979592,150
WAT,rf,0.47533206831119545,0.4461538461538462,0.47368421052631576,0.5294117647058824,0.5,130
WBA,rf,0.5482886904761904,0.5043103448275862,0.5925925925925926,0.13333333333333333,0.21768707482993196,232
WBD,rf,0.514249724452842,0.6180257510729614,0.4,0.04597701149425287,0.08247422680412371,233
WDAY,rf,0.5975670307845085,0.5772727272727273,0.5575221238938053,0.5943396226415094,0.5753424657534246,220
WDC,rf,0.5059606523806042,0.49572649572649574,0.5164835164835165,0.3884297520661157,0.44339622641509435,234
WFC,rf,0.5614406779661018,0.5384615384615384,0.5769230769230769,0.25862068965517243,0.35714285714285715,234
WM,rf,0.5058773058773058,0.5324074074074074,0.5277777777777778,0.3619047619047619,0.4293785310734463,216
WMB,rf,0.6085065605189444,0.5321888412017167,0.631578947368421,0.10526315789473684,0.18045112781954886,233
WMT,rf,0.5620562130177515,0.5512820512820513,0.49122807017543857,0.2692307692307692,0.34782608695652173,234
WRB,rf,0.5618492294877135,0.5153061224489796,0.5238095238095238,0.336734693877551,0.40993788819875776,196
WSM,rf,0.5789032567049809,0.5846994535519126,0.5892857142857143,0.6875,0.6346153846153846,183
WST,rf,0.5074441687344913,0.49122807017543857,0.53125,0.5483870967741935,0.5396825396825397,57
WTW,rf,0.480168776371308,0.4935064935064935,0.5072463768115942,0.4430379746835443,0.47297297297297297,154
WY,rf,0.5122229465449805,0.5225225225225225,0.45454545454545453,0.09615384615384616,0.15873015873015872,222
WYNN,rf,0.5693753454947484,0.5405405405405406,0.6326530612244898,0.38271604938271603,0.47692307692307695,148
XEL,rf,0.5334443099273607,0.5130434782608696,0.5,0.22321428571428573,0.30864197530864196,230
XOM,rf,0.6041152263374486,0.5299145299145299,0.6623376623376623,0.37777777777777777,0.4811320754716981,234
XYL,rf,0.554232424677188,0.5089820359281437,0.5245901639344263,0.3764705882352941,0.4383561643835616,167
XYZ,rf,0.6082257813714819,0.5814977973568282,0.5795454545454546,0.46788990825688076,0.5177664974619289,227
ZBRA,rf,0.5,0.5376344086021505,0.6071428571428571,0.6181818181818182,0.6126126126126126,93
ZTS,rf,0.4982966159436748,0.5,0.48,0.43243243243243246,0.4549763033175355,230
A,tree,0.45415660225442833,0.455,0.41237113402061853,0.43478260869565216,0.42328042328042326,200
AAPL,tree,0.5148990825688073,0.5128205128205128,0.5604395604395604,0.408,0.4722222222222222,234
ABBV,tree,0.49493927125506076,0.4805194805194805,0.4842105263157895,0.39316239316239315,0.4339622641509434,231
ABNB,tree,0.5372314049586777,0.5656108597285068,0.5208333333333334,0.5,0.5102040816326531,221
ABT,tree,0.5029235206985265,0.4780701754385965,0.5540540540540541,0.3228346456692913,0.4079601990049751,228
ACGL,tree,0.5004500000000001,0.51,0.5102040816326531,0.5,0.5050505050505051,200
ACN,tree,0.45229122701236063,0.47619047619047616,0.5151515151515151,0.4112903225806452,0.45739910313901344,231
ADBE,tree,0.5290631410987007,0.5304347826086957,0.4948453608247423,0.4485981308411215,0.47058823529411764,230
ADI,tree,0.5161125319693094,0.5161290322580645,0.4823529411764706,0.4019607843137255,0.4385026737967914,217
ADM,tree,0.524024024024024,0.5466666666666666,0.5473684210526316,0.46846846846846846,0.5048543689320388,225
ADP,tree,0.546612541993281,0.5176470588235295,0.575,0.48936170212765956,0.5287356321839081,170
ADSK,tree,0.48003629764065336,0.49693251533742333,0.45714285714285713,0.42105263157894735,0.4383561643835616,163
AEP,tree,0.49427350427350425,0.4930875576036866,0.5376344086021505,0.42735042735042733,0.47619047619047616,217
AES,tree,0.4990801383471926,0.44017094017094016,0.3888888888888889,0.05511811023622047,0.09655172413793103,234
AFL,tree,0.5640166028097063,0.5692307692307692,0.5176470588235295,0.5057471264367817,0.5116279069767442,195
AIG,tree,0.470047983205878,0.48484848484848486,0.49019607843137253,0.42735042735042733,0.45662100456621,231
AIZ,tree,0.5487711213517665,0.589041095890411,0.6363636363636364,0.6666666666666666,0.6511627906976745,73
AJG,tree,0.49366888255777147,0.4779874213836478,0.4861111111111111,0.43209876543209874,0.45751633986928103,159
AKAM,tree,0.5473104793756968,0.5411764705882353,0.5,0.5,0.5,170
ALB,tree,0.4807142857142857,0.48672566371681414,0.5543478260869565,0.40476190476190477,0.46788990825688076,226
ALGN,tree,0.5606508875739645,0.5576923076923077,0.5714285714285714,0.46153846153846156,0.5106382978723404,104
ALL,tree,0.4807692307692307,0.45517241379310347,0.4918032786885246,0.38461538461538464,0.4316546762589928,145
ALLE,tree,0.4557783018867925,0.4700854700854701,0.40816326530612246,0.37735849056603776,0.39215686274509803,117
AMAT,tree,0.46815863090340626,0.45701357466063347,0.4880952380952381,0.3474576271186441,0.40594059405940597,221
AMCR,tree,0.5489982146399525,0.6619718309859155,0.4444444444444444,0.056338028169014086,0.1,213
AMD,tree,0.5305278700627537,0.5128205128205128,0.45544554455445546,0.4380952380952381,0.44660194174757284,234
AME,tree,0.41924882629107985,0.4315068493150685,0.4166666666666667,0.4225352112676056,0.4195804195804196,146
AMP,tree,0.4767441860465117,0.5064935064935064,0.5757575757575758,0.4418604651162791,0.5,77
AMT,tree,0.5228904061624651,0.5093457943925234,0.5393258426966292,0.42857142857142855,0.47761194029850745,214
AMZN,tree,0.44497625137011326,0.47435897435897434,0.4772727272727273,0.35294117647058826,0.4057971014492754,234
ANET,tree,0.4736360131096973,0.5024390243902439,0.43037974683544306,0.37362637362637363,0.4,205
AON,tree,0.5321916898977831,0.5287356321839081,0.5679012345679012,0.4946236559139785,0.5287356321839081,174
AOS,tree,0.5060096153846154,0.47701149425287354,0.5316455696202531,0.4375,0.48,174
APA,tree,0.5091528940932334,0.5598290598290598,0.5,0.30097087378640774,0.37575757575757573,234
APH,tree,0.49119166927654245,0.5198237885462555,0.46511627906976744,0.3883495145631068,0.42328042328042326,227
APO,tree,0.48150110800655166,0.5098039215686274,0.48148148148148145,0.4020618556701031,0.43820224719101125,204
APTV,tree,0.5420941342313416,0.504424778761062,0.5052631578947369,0.4247787610619469,0.46153846153846156,226
ARE,tree,0.5067820069204152,0.5,0.5,0.43529411764705883,0.46540880503144655,170
ATO,tree,0.5220140515222483,0.4961832061068702,0.532258064516129,0.4714285714285714,0.5,131
AVB,tree,0.4988429752066116,0.4818181818181818,0.4807692307692308,0.45454545454545453,0.4672897196261682,110
AVGO,tree,0.5009737098344693,0.5058823529411764,0.47058823529411764,0.5063291139240507,0.4878048780487805,170
AVY,tree,0.5595830371949776,0.5230769230769231,0.5423728813559322,0.47761194029850745,0.5079365079365079,130
AWK,tree,0.5037164093767867,0.4926829268292683,0.5104166666666666,0.46226415094339623,0.48514851485148514,205
AXON,tree,0.5489655172413793,0.5185185185185185,0.4838709677419355,0.6,0.5357142857142857,54
AXP,tree,0.500572201414898,0.47715736040609136,0.5373134328358209,0.3333333333333333,0.4114285714285714,197
AZO,tree,0.48014418377321605,0.48066298342541436,0.4659090909090909,0.4659090909090909,0.4659090909090909,181
BA,tree,0.5220801158301158,0.484304932735426,0.4845360824742268,0.41964285714285715,0.44976076555023925,223
BAC,tree,0.49587264150943405,0.44871794871794873,0.48,0.09375,0.1568627450980392,234
BALL,tree,0.49644381223328593,0.4666666666666667,0.4666666666666667,0.5675675675675675,0.5121951219512195,75
BAX,tree,0.470879750982962,0.5067873303167421,0.5365853658536586,0.19642857142857142,0.2875816993464052,221
BBY,tree,0.44341791902767513,0.481981981981982,0.43103448275862066,0.5050505050505051,0.46511627906976744,222
BDX,tree,0.5620978120978121,0.5379746835443038,0.5753424657534246,0.5,0.535031847133758,158
BEN,tree,0.5189433437608622,0.6018099547511312,0.4230769230769231,0.13095238095238096,0.2,221
BF.B,tree,0.5518334087822544,0.5319148936170213,0.5294117647058824,0.574468085106383,0.5510204081632653,94
BG,tree,0.45961257309941517,0.4714285714285714,0.5189873417721519,0.35964912280701755,0.42487046632124353,210
BIIB,tree,0.5060177917320774,0.4897959183673469,0.45161290322580644,0.46153846153846156,0.45652173913043476,196
BK,tree,0.5082760376878024,0.518348623853211,0.46875,0.45454545454545453,0.46153846153846156,218
BKNG,tree,0.5702087286527514,0.5538461538461539,0.5714285714285714,0.5882352941176471,0.5797101449275363,65
BKR,tree,0.526146449704142,0.5470085470085471,0.4722222222222222,0.16346153846153846,0.24285714285714285,234
BLDR,tree,0.5250665483584738,0.5105263157894737,0.4943820224719101,0.4782608695652174,0.4861878453038674,190
BLK,tree,0.5202742993440668,0.524390243902439,0.5,0.46153846153846156,0.48,82
BMY,tree,0.4745293466223699,0.46153846153846156,0.5161290322580645,0.37209302325581395,0.43243243243243246,234
BR,tree,0.5555555555555556,0.5230769230769231,0.4642857142857143,0.4482758620689655,0.45614035087719296,65
BRK.B,tree,0.591358024691358,0.5454545454545454,0.5862068965517241,0.5368421052631579,0.5604395604395604,176
BRO,tree,0.5183430350615947,0.5,0.4819277108433735,0.4819277108433735,0.4819277108433735,172
BSX,tree,0.40876724521584334,0.4291845493562232,0.46464646464646464,0.36507936507936506,0.4088888888888889,233
BX,tree,0.47846045197740106,0.5280373831775701,0.4691358024691358,0.3958333333333333,0.4293785310734463,214
BXP,tree,0.451062955735853,0.4595959595959596,0.4166666666666667,0.43956043956043955,0.42780748663101603,198
C,tree,0.45850530660377353,0.48717948717948717,0.5392156862745098,0.4296875,0.4782608695652174,234
CAG,tree,0.5407319952774498,0.5321888412017167,0.5555555555555556,0.13392857142857142,0.2158273381294964,233
CARR,tree,0.477143996808935,0.48214285714285715,0.4631578947368421,0.4036697247706422,0.43137254901960786,224
CAT,tree,0.462104301948052,0.43,0.4878048780487805,0.35714285714285715,0.41237113402061853,200
CB,tree,0.6254653760238272,0.5914634146341463,0.5789473684210527,0.5569620253164557,0.567741935483871,164
CBOE,tree,0.43864546029070994,0.4461538461538462,0.42391304347826086,0.4148936170212766,0.41935483870967744,195
CBRE,tree,0.5001241310824229,0.521978021978022,0.43037974683544306,0.4473684210526316,0.43870967741935485,182
CCL,tree,0.5497494103773585,0.5811965811965812,0.6,0.22641509433962265,0.3287671232876712,234
CDNS,tree,0.4703153988868275,0.5034013605442177,0.4782608695652174,0.4714285714285714,0.4748201438848921,147
CDW,tree,0.4965259907359753,0.504,0.46774193548387094,0.5,0.48333333333333334,125
CEG,tree,0.5218515037593986,0.5,0.5054945054945055,0.40350877192982454,0.44878048780487806,226
CFG,tree,0.5131190926275992,0.5043478260869565,0.5121951219512195,0.1826086956521739,0.2692307692307692,230
CHD,tree,0.5677807486631017,0.5549132947976878,0.5454545454545454,0.5647058823529412,0.5549132947976878,173
CHRW,tree,0.4826388888888889,0.48205128205128206,0.4897959183673469,0.48484848484848486,0.4873096446700508,195
CI,tree,0.44573537452159645,0.47107438016528924,0.4782608695652174,0.3548387096774194,0.4074074074074074,121
CINF,tree,0.49414519906323184,0.4927536231884058,0.5507246376811594,0.4935064935064935,0.5205479452054794,138
CL,tree,0.5763905562224889,0.5580357142857143,0.532608695652174,0.4666666666666667,0.49746192893401014,224
CLX,tree,0.5942176870748299,0.5844155844155844,0.5441176470588235,0.5285714285714286,0.5362318840579711,154
CMCSA,tree,0.5160347724450288,0.5213675213675214,0.5757575757575758,0.1623931623931624,0.25333333333333335,234
CMG,tree,0.44462365591397845,0.4426229508196721,0.4482758620689655,0.41935483870967744,0.43333333333333335,61
CMI,tree,0.41534889558232935,0.4245810055865922,0.4507042253521127,0.3333333333333333,0.38323353293413176,179
CMS,tree,0.4725732600732601,0.45454545454545453,0.4305555555555556,0.2980769230769231,0.3522727272727273,209
CNC,tree,0.5692605497483546,0.5526315789473685,0.5154639175257731,0.47619047619047616,0.49504950495049505,228
CNP,tree,0.5192477876106196,0.5150214592274678,0.5,0.168141592920354,0.25165562913907286,233
COF,tree,0.5262992831541219,0.5023474178403756,0.5972222222222222,0.35833333333333334,0.4479166666666667,213
COIN,tree,0.540486162437382,0.536036036036036,0.4791666666666667,0.46464646464646464,0.4717948717948718,222
COO,tree,0.5141447368421052,0.5128205128205128,0.5,0.4473684210526316,0.4722222222222222,156
COP,tree,0.484656362545018,0.5324675324675324,0.5733333333333334,0.36134453781512604,0.44329896907216493,231
COR,tree,0.4442558968267436,0.42857142857142855,0.4647887323943662,0.39759036144578314,0.42857142857142855,154
COST,tree,0.602549019607843,0.5804195804195804,0.5540540540540541,0.6029411764705882,0.5774647887323944,143
CPAY,tree,0.5861290322580643,0.6071428571428571,0.68,0.5483870967741935,0.6071428571428571,112
CPB,tree,0.5125497663146962,0.5069767441860465,0.5,0.29245283018867924,0.36904761904761907,215
CPRT,tree,0.47678866056697167,0.5021645021645021,0.5161290322580645,0.4067796610169492,0.4549763033175355,231
CPT,tree,0.5315726290516206,0.5245901639344263,0.4880952380952381,0.4823529411764706,0.48520710059171596,183
CRL,tree,0.4452311536859642,0.4387755102040816,0.4423076923076923,0.46938775510204084,0.45544554455445546,98
CRM,tree,0.5051945181255526,0.48497854077253216,0.48514851485148514,0.4188034188034188,0.44954128440366975,233
CRWD,tree,0.5599334073251943,0.5384615384615384,0.5568181818181818,0.46226415094339623,0.5051546391752577,208
CSCO,tree,0.4761473429951691,0.5299145299145299,0.4166666666666667,0.3645833333333333,0.3888888888888889,234
CSGP,tree,0.477180527383367,0.47619047619047616,0.41304347826086957,0.3275862068965517,0.36538461538461536,126
CSX,tree,0.5292231721698113,0.5042735042735043,0.4107142857142857,0.2169811320754717,0.2839506172839506,234
CTAS,tree,0.6224074074074074,0.5480769230769231,0.5853658536585366,0.4444444444444444,0.5052631578947369,104
CTRA,tree,0.46527999999999997,0.5422222222222223,0.4482758620689655,0.13,0.20155038759689922,225
CTSH,tree,0.48789045785194696,0.5091743119266054,0.43478260869565216,0.42105263157894735,0.42780748663101603,218
CTVA,tree,0.551638530287984,0.5545454545454546,0.5851063829787234,0.4824561403508772,0.5288461538461539,220
CVS,tree,0.47930093259534456,0.5173913043478261,0.5490196078431373,0.4628099173553719,0.5022421524663677,230
CVX,tree,0.5244530244530246,0.5067264573991032,0.5121951219512195,0.375,0.4329896907216495,223
CZR,tree,0.4826012991030003,0.4780701754385965,0.41975308641975306,0.32075471698113206,0.36363636363636365,228
D,tree,0.5777735849056604,0.5627705627705628,0.6224489795918368,0.488,0.547085201793722,231
DAL,tree,0.5059444690592232,0.48497854077253216,0.5125,0.3360655737704918,0.40594059405940597,233
DASH,tree,0.4675324675324676,0.46017699115044247,0.40860215053763443,0.3619047619047619,0.3838383838383838,226
DAY,tree,0.5845394736842106,0.5797101449275363,0.5408163265306123,0.5578947368421052,0.5492227979274611,207
DD,tree,0.508219696969697,0.49130434782608695,0.4631578947368421,0.4,0.4292682926829268,230
DDOG,tree,0.5054538054538055,0.509009009009009,0.4791666666666667,0.4380952380952381,0.4577114427860697,222
DE,tree,0.5437770562770563,0.5077720207253886,0.5531914893617021,0.49523809523809526,0.5226130653266332,193
DECK,tree,0.487012987012987,0.5053763440860215,0.47619047619047616,0.45454545454545453,0.46511627906976744,93
DELL,tree,0.5434682964094729,0.5240174672489083,0.5056179775280899,0.4090909090909091,0.45226130653266333,229
DG,tree,0.4025641025641025,0.41409691629955947,0.4069767441860465,0.29914529914529914,0.3448275862068966,227
DGX,tree,0.5472051056338029,0.5185185185185185,0.5483870967741935,0.4788732394366197,0.5112781954887218,135
DHI,tree,0.5142613878246063,0.5059523809523809,0.5333333333333333,0.367816091954023,0.43537414965986393,168
DHR,tree,0.5117283950617284,0.5,0.44,0.36666666666666664,0.4,198
DIS,tree,0.48709677419354835,0.48717948717948717,0.524390243902439,0.3467741935483871,0.4174757281553398,234
DLTR,tree,0.49492263056092844,0.5,0.6266666666666667,0.3560606060606061,0.45410628019323673,226
DOC,tree,0.4609077040427155,0.4847161572052402,0.4090909090909091,0.07894736842105263,0.1323529411764706,229
DOV,tree,0.5213428442028986,0.5319148936170213,0.5425531914893617,0.53125,0.5368421052631579,188
DOW,tree,0.4569761789013126,0.4663677130044843,0.4158415841584158,0.4117647058823529,0.41379310344827586,223
DPZ,tree,0.43021308980213085,0.4723926380368098,0.5256410256410257,0.45555555555555555,0.4880952380952381,163
DRI,tree,0.5595581988105353,0.5345622119815668,0.5445544554455446,0.5,0.5213270142180095,217
DTE,tree,0.4325963718820861,0.43386243386243384,0.4878048780487805,0.38095238095238093,0.42780748663101603,189
DUK,tree,0.4966172680412371,0.5025906735751295,0.5060240963855421,0.4329896907216495,0.4666666666666667,193
DVA,tree,0.5606297163674212,0.5483870967741935,0.5538461538461539,0.5714285714285714,0.5625,124
DVN,tree,0.546845053810998,0.5407725321888412,0.5384615384615384,0.4298245614035088,0.47804878048780486,233
DXCM,tree,0.5276029055690072,0.5112107623318386,0.4777777777777778,0.4095238095238095,0.441025641025641,223
EA,tree,0.5307575757575759,0.5172413793103449,0.4444444444444444,0.48,0.46153846153846156,116
EBAY,tree,0.4810571687840291,0.48695652173913045,0.48717948717948717,0.3275862068965517,0.3917525773195876,230
ECL,tree,0.472829368433764,0.4725274725274725,0.47191011235955055,0.46153846153846156,0.4666666666666667,182
EFX,tree,0.5281647940074907,0.5487804878048781,0.5064935064935064,0.52,0.5131578947368421,164
EG,tree,0.41482558139534886,0.4819277108433735,0.45714285714285713,0.4,0.4266666666666667,83
