symbol,days,bars_found_total,bars_expected_total,pct_coverage,outlier_ret_count,outlier_vol_count,rows,ohlc_violations,vwap_outside,neg_volume_rows,nan_open,nan_high,nan_low,nan_close,nan_volume,nan_vwap,nan_trade_count,year,month
GOOG,20,1524,1560,0.9769230769230769,12,0,1524,0,0,0,,,,,,,,2024,11
GM,20,1524,1560,0.9769230769230769,15,0,1524,0,0,0,,,,,,,,2024,11
C,20,1524,1560,0.9769230769230769,12,0,1524,0,0,0,,,,,,,,2024,11
SMCI,20,1524,1560,0.9769230769230769,14,0,1524,0,0,0,,,,,,,,2024,11
SLB,20,1524,1560,0.9769230769230769,10,1,1524,0,0,0,,,,,,,,2024,11
CMCSA,20,1524,1560,0.9769230769230769,14,0,1524,0,0,0,,,,,,,,2024,11
KO,20,1524,1560,0.9769230769230769,11,1,1524,0,0,0,,,,,,,,2024,11
AMZN,20,1524,1560,0.9769230769230769,5,0,1524,0,0,0,,,,,,,,2024,11
PFE,20,1524,1560,0.9769230769230769,14,0,1524,0,0,0,,,,,,,,2024,11
CSCO,20,1524,1560,0.9769230769230769,9,0,1524,0,0,0,,,,,,,,2024,11
FCX,20,1524,1560,0.9769230769230769,16,0,1524,0,0,0,,,,,,,,2024,11
CVS,20,1524,1560,0.9769230769230769,11,0,1524,0,0,0,,,,,,,,2024,11
LRCX,20,1524,1560,0.9769230769230769,13,0,1524,0,0,0,,,,,,,,2024,11
NVDA,20,1524,1560,0.9769230769230769,15,1,1524,0,0,0,,,,,,,,2024,11
NKE,20,1524,1560,0.9769230769230769,13,0,1524,0,0,0,,,,,,,,2024,11
NEE,20,1524,1560,0.9769230769230769,7,0,1524,0,0,0,,,,,,,,2024,11
MCHP,20,1524,1560,0.9769230769230769,11,0,1524,0,0,0,,,,,,,,2024,11
MU,20,1524,1560,0.9769230769230769,16,0,1524,0,0,0,,,,,,,,2024,11
MSFT,20,1524,1560,0.9769230769230769,9,0,1524,0,0,0,,,,,,,,2024,11
MRK,20,1524,1560,0.9769230769230769,10,0,1524,0,0,0,,,,,,,,2024,11
UBER,20,1524,1560,0.9769230769230769,16,0,1524,0,0,0,,,,,,,,2024,11
META,20,1524,1560,0.9769230769230769,14,0,1524,0,0,0,,,,,,,,2024,11
WFC,20,1524,1560,0.9769230769230769,10,0,1524,0,0,0,,,,,,,,2024,11
WBD,20,1524,1560,0.9769230769230769,9,0,1524,0,0,0,,,,,,,,2024,11
AMD,20,1524,1560,0.9769230769230769,14,0,1524,0,0,0,,,,,,,,2024,11
XOM,20,1524,1560,0.9769230769230769,11,0,1524,0,0,0,,,,,,,,2024,11
INTC,20,1524,1560,0.9769230769230769,14,0,1524,0,0,0,,,,,,,,2024,11
AAPL,20,1524,1560,0.9769230769230769,10,0,1524,0,0,0,,,,,,,,2024,11
HPQ,20,1524,1560,0.9769230769230769,10,1,1524,0,0,0,,,,,,,,2024,11
WMT,20,1524,1560,0.9769230769230769,11,0,1524,0,0,0,,,,,,,,2024,11
HAL,20,1523,1560,0.9762820512820513,9,0,1523,0,0,0,,,,,,,,2024,11
BMY,20,1523,1560,0.9762820512820513,14,0,1523,0,0,0,,,,,,,,2024,11
CCL,20,1523,1560,0.9762820512820513,12,0,1523,0,0,0,,,,,,,,2024,11
EQT,20,1523,1560,0.9762820512820513,9,0,1523,0,0,0,,,,,,,,2024,11
CRM,20,1523,1560,0.9762820512820513,13,0,1523,0,0,0,,,,,,,,2024,11
AES,20,1523,1560,0.9762820512820513,9,0,1523,0,0,0,,,,,,,,2024,11
VZ,20,1523,1560,0.9762820512820513,10,1,1523,0,0,0,,,,,,,,2024,11
HPE,20,1523,1560,0.9762820512820513,9,0,1523,0,0,0,,,,,,,,2024,11
F,20,1523,1560,0.9762820512820513,19,0,1523,0,0,0,,,,,,,,2024,11
NCLH,20,1523,1560,0.9762820512820513,11,0,1523,0,0,0,,,,,,,,2024,11
XYZ,20,1523,1560,0.9762820512820513,9,0,1523,0,0,0,,,,,,,,2024,11
MRNA,20,1523,1560,0.9762820512820513,9,0,1523,0,0,0,,,,,,,,2024,11
WBA,20,1523,1560,0.9762820512820513,9,0,1523,0,0,0,,,,,,,,2024,11
PG,20,1523,1560,0.9762820512820513,12,0,1523,0,0,0,,,,,,,,2024,11
BA,20,1523,1560,0.9762820512820513,6,0,1523,0,0,0,,,,,,,,2024,11
V,20,1523,1560,0.9762820512820513,8,0,1523,0,0,0,,,,,,,,2024,11
JPM,20,1522,1560,0.9756410256410256,12,0,1522,0,0,0,,,,,,,,2024,11
RF,20,1522,1560,0.9756410256410256,10,0,1522,0,0,0,,,,,,,,2024,11
T,20,1522,1560,0.9756410256410256,10,0,1522,0,0,0,,,,,,,,2024,11
MDT,20,1522,1560,0.9756410256410256,9,0,1522,0,0,0,,,,,,,,2024,11
PYPL,20,1522,1560,0.9756410256410256,12,0,1522,0,0,0,,,,,,,,2024,11
GILD,20,1522,1560,0.9756410256410256,17,2,1522,0,0,0,,,,,,,,2024,11
DOW,20,1522,1560,0.9756410256410256,11,0,1522,0,0,0,,,,,,,,2024,11
KHC,20,1522,1560,0.9756410256410256,9,0,1522,0,0,0,,,,,,,,2024,11
MS,20,1522,1560,0.9756410256410256,17,0,1522,0,0,0,,,,,,,,2024,11
APH,20,1522,1560,0.9756410256410256,8,0,1522,0,0,0,,,,,,,,2024,11
KMI,20,1521,1560,0.975,4,0,1521,0,0,0,,,,,,,,2024,11
FTNT,20,1521,1560,0.975,14,0,1521,0,0,0,,,,,,,,2024,11
MDLZ,20,1521,1560,0.975,6,0,1521,0,0,0,,,,,,,,2024,11
APTV,20,1521,1560,0.975,8,0,1521,0,0,0,,,,,,,,2024,11
DAL,20,1521,1560,0.975,14,0,1521,0,0,0,,,,,,,,2024,11
WMB,20,1521,1560,0.975,9,0,1521,0,0,0,,,,,,,,2024,11
COIN,20,1521,1560,0.975,5,0,1521,0,0,0,,,,,,,,2024,11
MO,20,1521,1560,0.975,7,0,1521,0,0,0,,,,,,,,2024,11
ORCL,20,1520,1560,0.9743589743589743,12,0,1520,0,0,0,,,,,,,,2024,11
ON,20,1520,1560,0.9743589743589743,7,0,1520,0,0,0,,,,,,,,2024,11
KVUE,20,1520,1560,0.9743589743589743,9,0,1520,0,0,0,,,,,,,,2024,11
OXY,20,1520,1560,0.9743589743589743,14,0,1520,0,0,0,,,,,,,,2024,11
COP,20,1520,1560,0.9743589743589743,11,0,1520,0,0,0,,,,,,,,2024,11
JNJ,20,1520,1560,0.9743589743589743,13,0,1520,0,0,0,,,,,,,,2024,11
SBUX,20,1520,1560,0.9743589743589743,10,0,1520,0,0,0,,,,,,,,2024,11
CPRT,20,1520,1560,0.9743589743589743,11,0,1520,0,0,0,,,,,,,,2024,11
SCHW,20,1520,1560,0.9743589743589743,7,0,1520,0,0,0,,,,,,,,2024,11
ENPH,20,1520,1560,0.9743589743589743,15,0,1520,0,0,0,,,,,,,,2024,11
CVX,20,1520,1560,0.9743589743589743,8,0,1520,0,0,0,,,,,,,,2024,11
BSX,20,1520,1560,0.9743589743589743,7,0,1520,0,0,0,,,,,,,,2024,11
DDOG,20,1520,1560,0.9743589743589743,13,0,1520,0,0,0,,,,,,,,2024,11
AMAT,20,1520,1560,0.9743589743589743,14,0,1520,0,0,0,,,,,,,,2024,11
TFC,20,1520,1560,0.9743589743589743,13,0,1520,0,0,0,,,,,,,,2024,11
DIS,20,1520,1560,0.9743589743589743,8,0,1520,0,0,0,,,,,,,,2024,11
DLTR,20,1520,1560,0.9743589743589743,13,0,1520,0,0,0,,,,,,,,2024,11
NEM,20,1520,1560,0.9743589743589743,11,0,1520,0,0,0,,,,,,,,2024,11
EBAY,20,1519,1560,0.9737179487179487,10,0,1519,0,0,0,,,,,,,,2024,11
TPR,20,1519,1560,0.9737179487179487,16,1,1519,0,0,0,,,,,,,,2024,11
PCG,20,1519,1560,0.9737179487179487,5,0,1519,0,0,0,,,,,,,,2024,11
CTRA,20,1519,1560,0.9737179487179487,10,0,1519,0,0,0,,,,,,,,2024,11
ABT,20,1518,1560,0.9730769230769231,9,0,1518,0,0,0,,,,,,,,2024,11
DVN,20,1518,1560,0.9730769230769231,15,0,1518,0,0,0,,,,,,,,2024,11
KEY,20,1518,1560,0.9730769230769231,11,0,1518,0,0,0,,,,,,,,2024,11
CAG,20,1518,1560,0.9730769230769231,6,0,1518,0,0,0,,,,,,,,2024,11
CL,20,1518,1560,0.9730769230769231,8,0,1518,0,0,0,,,,,,,,2024,11
HBAN,20,1517,1560,0.9724358974358974,10,0,1517,0,0,0,,,,,,,,2024,11
D,20,1517,1560,0.9724358974358974,6,0,1517,0,0,0,,,,,,,,2024,11
ABBV,20,1517,1560,0.9724358974358974,12,0,1517,0,0,0,,,,,,,,2024,11
CNC,20,1517,1560,0.9724358974358974,14,0,1517,0,0,0,,,,,,,,2024,11
MNST,20,1517,1560,0.9724358974358974,10,1,1517,0,0,0,,,,,,,,2024,11
CARR,20,1517,1560,0.9724358974358974,16,0,1517,0,0,0,,,,,,,,2024,11
WDC,20,1516,1560,0.9717948717948718,12,0,1516,0,0,0,,,,,,,,2024,11
USB,20,1516,1560,0.9717948717948718,14,0,1516,0,0,0,,,,,,,,2024,11
QCOM,20,1516,1560,0.9717948717948718,12,0,1516,0,0,0,,,,,,,,2024,11
BKR,20,1516,1560,0.9717948717948718,4,0,1516,0,0,0,,,,,,,,2024,11
APA,20,1516,1560,0.9717948717948718,12,0,1516,0,0,0,,,,,,,,2024,11
GIS,20,1516,1560,0.9717948717948718,11,0,1516,0,0,0,,,,,,,,2024,11
MTCH,20,1515,1560,0.9711538461538461,12,0,1515,0,0,0,,,,,,,,2024,11
HST,20,1515,1560,0.9711538461538461,10,0,1515,0,0,0,,,,,,,,2024,11
EW,20,1515,1560,0.9711538461538461,5,0,1515,0,0,0,,,,,,,,2024,11
LVS,20,1515,1560,0.9711538461538461,16,1,1515,0,0,0,,,,,,,,2024,11
JCI,20,1515,1560,0.9711538461538461,10,0,1515,0,0,0,,,,,,,,2024,11
TXN,20,1514,1560,0.9705128205128205,10,0,1514,0,0,0,,,,,,,,2024,11
EL,20,1514,1560,0.9705128205128205,18,0,1514,0,0,0,,,,,,,,2024,11
UAL,20,1514,1560,0.9705128205128205,12,0,1514,0,0,0,,,,,,,,2024,11
TTD,20,1514,1560,0.9705128205128205,9,0,1514,0,0,0,,,,,,,,2024,11
XEL,20,1513,1560,0.9698717948717949,4,0,1513,0,0,0,,,,,,,,2024,11
DXCM,20,1513,1560,0.9698717948717949,5,0,1513,0,0,0,,,,,,,,2024,11
TJX,20,1513,1560,0.9698717948717949,9,0,1513,0,0,0,,,,,,,,2024,11
BAX,20,1513,1560,0.9698717948717949,11,0,1513,0,0,0,,,,,,,,2024,11
GLW,20,1513,1560,0.9698717948717949,9,0,1513,0,0,0,,,,,,,,2024,11
DOC,20,1513,1560,0.9698717948717949,5,0,1513,0,0,0,,,,,,,,2024,11
LUV,20,1513,1560,0.9698717948717949,8,0,1513,0,0,0,,,,,,,,2024,11
PEP,20,1513,1560,0.9698717948717949,8,0,1513,0,0,0,,,,,,,,2024,11
PPL,20,1512,1560,0.9692307692307692,2,0,1512,0,0,0,,,,,,,,2024,11
TGT,20,1512,1560,0.9692307692307692,11,0,1512,0,0,0,,,,,,,,2024,11
VICI,20,1511,1560,0.9685897435897436,7,0,1511,0,0,0,,,,,,,,2024,11
DG,20,1511,1560,0.9685897435897436,11,0,1511,0,0,0,,,,,,,,2024,11
APO,20,1511,1560,0.9685897435897436,12,0,1511,0,0,0,,,,,,,,2024,11
DELL,20,1510,1560,0.967948717948718,19,0,1510,0,0,0,,,,,,,,2024,11
FOXA,20,1510,1560,0.967948717948718,10,0,1510,0,0,0,,,,,,,,2024,11
SW,20,1510,1560,0.967948717948718,14,1,1510,0,0,0,,,,,,,,2024,11
VTRS,20,1509,1560,0.9673076923076923,12,0,1509,0,0,0,,,,,,,,2024,11
MOS,20,1509,1560,0.9673076923076923,21,0,1509,0,0,0,,,,,,,,2024,11
KMX,20,1508,1560,0.9666666666666667,17,0,1508,0,0,0,,,,,,,,2024,11
EXE,20,1506,1560,0.9653846153846154,10,0,1506,0,0,0,,,,,,,,2024,11
VST,20,1506,1560,0.9653846153846154,14,0,1506,0,0,0,,,,,,,,2024,11
PM,20,1506,1560,0.9653846153846154,10,0,1506,0,0,0,,,,,,,,2024,11
SYF,20,1506,1560,0.9653846153846154,12,0,1506,0,0,0,,,,,,,,2024,11
MGM,20,1506,1560,0.9653846153846154,10,0,1506,0,0,0,,,,,,,,2024,11
CTVA,20,1506,1560,0.9653846153846154,13,0,1506,0,0,0,,,,,,,,2024,11
ABNB,20,1506,1560,0.9653846153846154,14,1,1506,0,0,0,,,,,,,,2024,11
CFG,20,1505,1560,0.9647435897435898,10,0,1505,0,0,0,,,,,,,,2024,11
RTX,20,1504,1560,0.9641025641025641,10,0,1504,0,0,0,,,,,,,,2024,11
EXC,20,1504,1560,0.9641025641025641,4,0,1504,0,0,0,,,,,,,,2024,11
CZR,20,1504,1560,0.9641025641025641,7,0,1504,0,0,0,,,,,,,,2024,11
FIS,20,1504,1560,0.9641025641025641,9,0,1504,0,0,0,,,,,,,,2024,11
IPG,20,1504,1560,0.9641025641025641,7,0,1504,0,0,0,,,,,,,,2024,11
AMCR,20,1504,1560,0.9641025641025641,14,0,1504,0,0,0,,,,,,,,2024,11
DASH,20,1503,1560,0.9634615384615385,7,0,1503,0,0,0,,,,,,,,2024,11
AIG,20,1503,1560,0.9634615384615385,7,0,1503,0,0,0,,,,,,,,2024,11
GEN,20,1503,1560,0.9634615384615385,11,0,1503,0,0,0,,,,,,,,2024,11
SO,20,1502,1560,0.9628205128205128,2,0,1502,0,0,0,,,,,,,,2024,11
TMUS,20,1502,1560,0.9628205128205128,10,0,1502,0,0,0,,,,,,,,2024,11
LLY,20,1501,1560,0.9621794871794872,13,0,1501,0,0,0,,,,,,,,2024,11
HON,20,1501,1560,0.9621794871794872,13,1,1501,0,0,0,,,,,,,,2024,11
KR,20,1501,1560,0.9621794871794872,5,0,1501,0,0,0,,,,,,,,2024,11
BBY,20,1501,1560,0.9621794871794872,19,0,1501,0,0,0,,,,,,,,2024,11
FTV,20,1500,1560,0.9615384615384616,12,0,1500,0,0,0,,,,,,,,2024,11
IBM,20,1500,1560,0.9615384615384616,9,0,1500,0,0,0,,,,,,,,2024,11
PLD,20,1500,1560,0.9615384615384616,10,0,1500,0,0,0,,,,,,,,2024,11
OKE,20,1500,1560,0.9615384615384616,11,1,1500,0,0,0,,,,,,,,2024,11
O,20,1499,1560,0.9608974358974359,14,0,1499,0,0,0,,,,,,,,2024,11
CNP,20,1499,1560,0.9608974358974359,8,0,1499,0,0,0,,,,,,,,2024,11
MET,20,1499,1560,0.9608974358974359,15,0,1499,0,0,0,,,,,,,,2024,11
EMR,20,1499,1560,0.9608974358974359,11,0,1499,0,0,0,,,,,,,,2024,11
KIM,20,1497,1560,0.9596153846153846,4,0,1497,0,0,0,,,,,,,,2024,11
ROST,20,1497,1560,0.9596153846153846,12,0,1497,0,0,0,,,,,,,,2024,11
GE,20,1497,1560,0.9596153846153846,12,0,1497,0,0,0,,,,,,,,2024,11
FITB,20,1497,1560,0.9596153846153846,14,1,1497,0,0,0,,,,,,,,2024,11
UNH,20,1497,1560,0.9596153846153846,12,0,1497,0,0,0,,,,,,,,2024,11
CEG,20,1496,1560,0.958974358974359,12,0,1496,0,0,0,,,,,,,,2024,11
INVH,20,1494,1560,0.9576923076923077,9,0,1494,0,0,0,,,,,,,,2024,11
BEN,20,1493,1560,0.9570512820512821,12,0,1493,0,0,0,,,,,,,,2024,11
KKR,20,1493,1560,0.9570512820512821,8,0,1493,0,0,0,,,,,,,,2024,11
IP,20,1491,1560,0.9557692307692308,9,0,1491,0,0,0,,,,,,,,2024,11
SYY,20,1490,1560,0.9551282051282052,6,0,1490,0,0,0,,,,,,,,2024,11
ADM,20,1489,1560,0.9544871794871795,23,0,1489,0,0,0,,,,,,,,2024,11
CTSH,20,1489,1560,0.9544871794871795,8,0,1489,0,0,0,,,,,,,,2024,11
FE,20,1489,1560,0.9544871794871795,6,1,1489,0,0,0,,,,,,,,2024,11
AKAM,20,1488,1560,0.9538461538461539,12,0,1488,0,0,0,,,,,,,,2024,11
NI,20,1488,1560,0.9538461538461539,3,0,1488,0,0,0,,,,,,,,2024,11
BX,20,1488,1560,0.9538461538461539,10,0,1488,0,0,0,,,,,,,,2024,11
NWSA,20,1487,1560,0.9532051282051283,9,0,1487,0,0,0,,,,,,,,2024,11
GEV,20,1484,1560,0.9512820512820512,14,0,1484,0,0,0,,,,,,,,2024,11
COF,20,1484,1560,0.9512820512820512,10,0,1484,0,0,0,,,,,,,,2024,11
SRE,20,1480,1560,0.9487179487179487,8,0,1480,0,0,0,,,,,,,,2024,11
HD,20,1479,1560,0.948076923076923,14,0,1479,0,0,0,,,,,,,,2024,11
BK,20,1476,1560,0.9461538461538461,13,0,1476,0,0,0,,,,,,,,2024,11
CPB,20,1475,1560,0.9455128205128205,8,0,1475,0,0,0,,,,,,,,2024,11
DUK,20,1475,1560,0.9455128205128205,8,0,1475,0,0,0,,,,,,,,2024,11
ADI,20,1473,1560,0.9442307692307692,9,1,1473,0,0,0,,,,,,,,2024,11
DHI,20,1473,1560,0.9442307692307692,11,0,1473,0,0,0,,,,,,,,2024,11
MA,20,1472,1560,0.9435897435897436,6,0,1472,0,0,0,,,,,,,,2024,11
FSLR,20,1471,1560,0.9429487179487179,11,0,1471,0,0,0,,,,,,,,2024,11
ICE,20,1471,1560,0.9429487179487179,10,0,1471,0,0,0,,,,,,,,2024,11
NRG,20,1471,1560,0.9429487179487179,10,0,1471,0,0,0,,,,,,,,2024,11
UPS,20,1470,1560,0.9423076923076923,11,0,1470,0,0,0,,,,,,,,2024,11
HRL,20,1470,1560,0.9423076923076923,15,0,1470,0,0,0,,,,,,,,2024,11
BF.B,20,1468,1560,0.941025641025641,7,0,1468,0,0,0,,,,,,,,2024,11
HWM,20,1468,1560,0.941025641025641,13,0,1468,0,0,0,,,,,,,,2024,11
FAST,20,1467,1560,0.9403846153846154,5,0,1467,0,0,0,,,,,,,,2024,11
DHR,20,1467,1560,0.9403846153846154,12,0,1467,0,0,0,,,,,,,,2024,11
CRWD,20,1466,1560,0.9397435897435897,11,0,1466,0,0,0,,,,,,,,2024,11
MCD,20,1466,1560,0.9397435897435897,10,0,1466,0,0,0,,,,,,,,2024,11
ADBE,20,1465,1560,0.9391025641025641,11,0,1465,0,0,0,,,,,,,,2024,11
TAP,20,1465,1560,0.9391025641025641,12,0,1465,0,0,0,,,,,,,,2024,11
LYV,20,1464,1560,0.9384615384615385,6,0,1464,0,0,0,,,,,,,,2024,11
IVZ,20,1463,1560,0.9378205128205128,11,0,1463,0,0,0,,,,,,,,2024,11
STZ,20,1461,1560,0.9365384615384615,13,0,1461,0,0,0,,,,,,,,2024,11
LOW,20,1461,1560,0.9365384615384615,15,0,1461,0,0,0,,,,,,,,2024,11
TSN,20,1458,1560,0.9346153846153846,11,0,1458,0,0,0,,,,,,,,2024,11
VTR,20,1457,1560,0.933974358974359,10,0,1457,0,0,0,,,,,,,,2024,11
WY,20,1457,1560,0.933974358974359,11,0,1457,0,0,0,,,,,,,,2024,11
LKQ,20,1455,1560,0.9326923076923077,14,0,1455,0,0,0,,,,,,,,2024,11
NXPI,20,1455,1560,0.9326923076923077,11,0,1455,0,0,0,,,,,,,,2024,11
GEHC,20,1453,1560,0.9314102564102564,12,0,1453,0,0,0,,,,,,,,2024,11
WSM,20,1452,1560,0.9307692307692308,9,0,1452,0,0,0,,,,,,,,2024,11
AMGN,20,1451,1560,0.9301282051282052,11,0,1451,0,0,0,,,,,,,,2024,11
AMT,20,1451,1560,0.9301282051282052,9,0,1451,0,0,0,,,,,,,,2024,11
PSX,20,1451,1560,0.9301282051282052,9,0,1451,0,0,0,,,,,,,,2024,11
NTAP,20,1451,1560,0.9301282051282052,11,0,1451,0,0,0,,,,,,,,2024,11
WDAY,20,1450,1560,0.9294871794871795,16,0,1450,0,0,0,,,,,,,,2024,11
IR,20,1449,1560,0.9288461538461539,9,0,1449,0,0,0,,,,,,,,2024,11
MMM,20,1449,1560,0.9288461538461539,9,0,1449,0,0,0,,,,,,,,2024,11
ZTS,20,1449,1560,0.9288461538461539,7,0,1449,0,0,0,,,,,,,,2024,11
EOG,20,1447,1560,0.9275641025641026,14,0,1447,0,0,0,,,,,,,,2024,11
NFLX,20,1445,1560,0.9262820512820513,11,0,1445,0,0,0,,,,,,,,2024,11
FI,20,1445,1560,0.9262820512820513,8,0,1445,0,0,0,,,,,,,,2024,11
AEP,20,1444,1560,0.9256410256410257,7,0,1444,0,0,0,,,,,,,,2024,11
LYB,20,1444,1560,0.9256410256410257,7,0,1444,0,0,0,,,,,,,,2024,11
CAH,20,1444,1560,0.9256410256410257,11,0,1444,0,0,0,,,,,,,,2024,11
UDR,20,1443,1560,0.925,7,0,1443,0,0,0,,,,,,,,2024,11
PEG,20,1440,1560,0.9230769230769231,6,0,1440,0,0,0,,,,,,,,2024,11
BG,20,1440,1560,0.9230769230769231,13,0,1440,0,0,0,,,,,,,,2024,11
STX,20,1440,1560,0.9230769230769231,4,0,1440,0,0,0,,,,,,,,2024,11
AXP,20,1438,1560,0.9217948717948717,10,0,1438,0,0,0,,,,,,,,2024,11
ES,20,1437,1560,0.9211538461538461,10,0,1437,0,0,0,,,,,,,,2024,11
LULU,20,1437,1560,0.9211538461538461,8,0,1437,0,0,0,,,,,,,,2024,11
CME,20,1436,1560,0.9205128205128205,9,0,1436,0,0,0,,,,,,,,2024,11
SWKS,20,1435,1560,0.9198717948717948,8,0,1435,0,0,0,,,,,,,,2024,11
WELL,20,1435,1560,0.9198717948717948,9,0,1435,0,0,0,,,,,,,,2024,11
ED,20,1434,1560,0.9192307692307692,3,0,1434,0,0,0,,,,,,,,2024,11
NDAQ,20,1434,1560,0.9192307692307692,12,0,1434,0,0,0,,,,,,,,2024,11
UNP,20,1434,1560,0.9192307692307692,10,0,1434,0,0,0,,,,,,,,2024,11
MPC,20,1433,1560,0.9185897435897435,10,0,1433,0,0,0,,,,,,,,2024,11
ACGL,20,1433,1560,0.9185897435897435,10,0,1433,0,0,0,,,,,,,,2024,11
ALB,20,1433,1560,0.9185897435897435,15,0,1433,0,0,0,,,,,,,,2024,11
DD,20,1433,1560,0.9185897435897435,8,0,1433,0,0,0,,,,,,,,2024,11
A,20,1432,1560,0.9179487179487179,10,0,1432,0,0,0,,,,,,,,2024,11
CMS,20,1431,1560,0.9173076923076923,7,0,1431,0,0,0,,,,,,,,2024,11
PANW,20,1431,1560,0.9173076923076923,13,0,1431,0,0,0,,,,,,,,2024,11
YUM,20,1430,1560,0.9166666666666666,11,0,1430,0,0,0,,,,,,,,2024,11
ELV,20,1428,1560,0.9153846153846154,5,0,1428,0,0,0,,,,,,,,2024,11
GPN,20,1427,1560,0.9147435897435897,7,0,1427,0,0,0,,,,,,,,2024,11
PCAR,20,1427,1560,0.9147435897435897,14,0,1427,0,0,0,,,,,,,,2024,11
KMB,20,1426,1560,0.9141025641025641,9,0,1426,0,0,0,,,,,,,,2024,11
DAY,20,1425,1560,0.9134615384615384,11,0,1425,0,0,0,,,,,,,,2024,11
INCY,20,1424,1560,0.9128205128205128,12,0,1424,0,0,0,,,,,,,,2024,11
IQV,20,1424,1560,0.9128205128205128,11,0,1424,0,0,0,,,,,,,,2024,11
ANET,20,1422,1560,0.9115384615384615,15,0,1422,0,0,0,,,,,,,,2024,11
HSIC,20,1422,1560,0.9115384615384615,14,0,1422,0,0,0,,,,,,,,2024,11
ACN,20,1420,1560,0.9102564102564102,5,0,1420,0,0,0,,,,,,,,2024,11
OTIS,20,1420,1560,0.9102564102564102,7,0,1420,0,0,0,,,,,,,,2024,11
EIX,20,1419,1560,0.9096153846153846,4,0,1419,0,0,0,,,,,,,,2024,11
LNT,20,1418,1560,0.908974358974359,6,0,1418,0,0,0,,,,,,,,2024,11
DLR,20,1418,1560,0.908974358974359,6,0,1418,0,0,0,,,,,,,,2024,11
FANG,20,1417,1560,0.9083333333333333,12,0,1417,0,0,0,,,,,,,,2024,11
INTU,20,1414,1560,0.9064102564102564,12,0,1414,0,0,0,,,,,,,,2024,11
GS,20,1413,1560,0.9057692307692308,13,0,1413,0,0,0,,,,,,,,2024,11
DECK,20,1413,1560,0.9057692307692308,11,0,1413,0,0,0,,,,,,,,2024,11
PGR,20,1412,1560,0.9051282051282051,8,0,1412,0,0,0,,,,,,,,2024,11
CHD,20,1412,1560,0.9051282051282051,5,0,1412,0,0,0,,,,,,,,2024,11
EA,20,1409,1560,0.9032051282051282,7,0,1409,0,0,0,,,,,,,,2024,11
HSY,20,1408,1560,0.9025641025641026,9,0,1408,0,0,0,,,,,,,,2024,11
LW,20,1407,1560,0.9019230769230769,9,0,1407,0,0,0,,,,,,,,2024,11
CDNS,20,1403,1560,0.8993589743589744,8,0,1403,0,0,0,,,,,,,,2024,11
TER,20,1402,1560,0.8987179487179487,13,0,1402,0,0,0,,,,,,,,2024,11
HOLX,20,1402,1560,0.8987179487179487,11,0,1402,0,0,0,,,,,,,,2024,11
MKC,20,1400,1560,0.8974358974358975,5,1,1400,0,0,0,,,,,,,,2024,11
VLO,20,1400,1560,0.8974358974358975,9,0,1400,0,0,0,,,,,,,,2024,11
BALL,20,1397,1560,0.8955128205128206,4,0,1397,0,0,0,,,,,,,,2024,11
SWK,20,1395,1560,0.8942307692307693,8,0,1395,0,0,0,,,,,,,,2024,11
CDW,20,1394,1560,0.8935897435897436,8,0,1394,0,0,0,,,,,,,,2024,11
CAT,20,1393,1560,0.892948717948718,10,0,1393,0,0,0,,,,,,,,2024,11
PNC,20,1391,1560,0.8916666666666667,7,0,1391,0,0,0,,,,,,,,2024,11
ROL,20,1391,1560,0.8916666666666667,9,0,1391,0,0,0,,,,,,,,2024,11
ETN,20,1387,1560,0.889102564102564,9,0,1387,0,0,0,,,,,,,,2024,11
MAS,20,1384,1560,0.8871794871794871,16,0,1384,0,0,0,,,,,,,,2024,11
CBRE,20,1384,1560,0.8871794871794871,11,0,1384,0,0,0,,,,,,,,2024,11
EVRG,20,1383,1560,0.8865384615384615,5,0,1383,0,0,0,,,,,,,,2024,11
STT,20,1382,1560,0.8858974358974359,5,0,1382,0,0,0,,,,,,,,2024,11
BDX,20,1379,1560,0.8839743589743589,11,0,1379,0,0,0,,,,,,,,2024,11
IFF,20,1378,1560,0.8833333333333333,15,0,1378,0,0,0,,,,,,,,2024,11
XYL,20,1376,1560,0.882051282051282,9,0,1376,0,0,0,,,,,,,,2024,11
BIIB,20,1374,1560,0.8807692307692307,11,0,1374,0,0,0,,,,,,,,2024,11
SHW,20,1374,1560,0.8807692307692307,8,0,1374,0,0,0,,,,,,,,2024,11
ADSK,20,1372,1560,0.8794871794871795,11,0,1372,0,0,0,,,,,,,,2024,11
RCL,20,1371,1560,0.8788461538461538,11,0,1371,0,0,0,,,,,,,,2024,11
TRGP,20,1370,1560,0.8782051282051282,10,0,1370,0,0,0,,,,,,,,2024,11
TTWO,20,1369,1560,0.8775641025641026,7,1,1369,0,0,0,,,,,,,,2024,11
LEN,20,1367,1560,0.8762820512820513,16,0,1367,0,0,0,,,,,,,,2024,11
CI,20,1366,1560,0.8756410256410256,8,0,1366,0,0,0,,,,,,,,2024,11
HCA,20,1366,1560,0.8756410256410256,10,0,1366,0,0,0,,,,,,,,2024,11
PHM,20,1366,1560,0.8756410256410256,15,0,1366,0,0,0,,,,,,,,2024,11
LIN,20,1364,1560,0.8743589743589744,8,0,1364,0,0,0,,,,,,,,2024,11
